repo,status,tier,exit_code,entry_point,event_count,duration_seconds
https://github.com/hjongc/resume-agents,PARTIAL_SUCCESS,1,1,/tmp/repo/resumeagents/utils/convert_resume.py,9,397
https://github.com/hirah-ma/auto-workflow-ai,PARTIAL_SUCCESS,1,1,/tmp/repo/src/gmail_crew_ai/main.py,10,375
https://github.com/SamoraDC/FinancialAuditAgenticSystem,PARTIAL_SUCCESS,1,124,/tmp/repo/scripts/dependency_monitor.py,14,2297
https://github.com/JhonSanz/langgraph_tutorial,PARTIAL_SUCCESS,1,1,/tmp/repo/freecodecamp/agents/04_drafter.py,15,640
https://github.com/linfieldlabs/Agentic_AI,PARTIAL_SUCCESS,1,1,/tmp/repo/Part1_Examples/langchain_examples/01_basic_chain.py,5,103
https://github.com/Tushar120799/Building-Autonomous-AI-Agents-with-LangGraph,SUCCESS,1,0,/tmp/repo/finance_agent.py,4,246
https://github.com/Saad096/langgraph_data_analytics_multi_agents_app,SUCCESS,1,0,/tmp/repo/test_memory.py,14,237
https://github.com/nileshsarkarRA/AgenticRAG-Chatbot-with-LangGraph,SUCCESS,1,0,/tmp/repo/AgenticRAG_using_LangGraph.py,4,190
https://github.com/mschwaerz/Agentic_HR_Tool,PARTIAL_SUCCESS,1,1,/tmp/repo/agentic_evaluator.py,5,106
https://github.com/stefano-chen/Advanced_Agentic_RAG,SUCCESS,1,0,/tmp/repo/nodes/answer.py,5,477
https://github.com/lenjoseph/langgraph_equity_research,SUCCESS,1,0,/tmp/repo/agents/shared/agent_utils.py,10,565
https://github.com/Vsathe99/Marketing_Agent,PARTIAL_SUCCESS,1,1,/tmp/repo/marketingCrew/crew.py,8,147
https://github.com/Vinamra-21/AgenticAI,SUCCESS,1,0,/tmp/repo/Projects/Sidekick/sidekick_tools.py,13,336
https://github.com/AmirHashmi017/Generative-And-Agentic-AI,PARTIAL_SUCCESS,1,1,/tmp/repo/LangSmith/5. essay_eveluation_agent_langgraph.py,7,892
https://github.com/Mickmacha/Adaptive_learning_agents,PARTIAL_SUCCESS,1,1,/tmp/repo/app/agents/student_agent.py,11,291
https://github.com/pingcy/agent-hitl,PARTIAL_SUCCESS,1,1,/tmp/repo/main_simple.py,8,194
https://github.com/RobotChen21/digital-matchmaker-recommand,SUCCESS,1,0,/tmp/repo/app/services/ai/agents/profile_manager.py,5,743
https://github.com/Intelligent-Browser-Agents/Intelligent-Browser-Agents,SUCCESS,1,0,/tmp/repo/backend/Prototype/prompt_loader.py,19,591
https://github.com/Spador/CrewAI_Projects,PARTIAL_SUCCESS,1,1,/tmp/repo/financial_researcher/src/financial_researcher/main.py,31,423
https://github.com/wufei-png/AskAny,PARTIAL_SUCCESS,1,1,/tmp/repo/askany/workflow/rewriteRetrive_langchain.py,11,370
https://github.com/bibekgupta3333/finsight-ai,SUCCESS,1,0,/tmp/repo/backend/scripts/test_langgraph_local.py,5,739
https://github.com/logan-robbins/quadracode,PARTIAL_SUCCESS,1,1,/tmp/repo/verify_orchestrator.py,27,315
https://github.com/kamalsrini/clawdid-identity-moltbook,PARTIAL_SUCCESS,1,1,/tmp/repo/moltid.py,5,71
https://github.com/tlweave2/AI-Job-Application-Agent-,SUCCESS,1,0,/tmp/repo/job-agent/scripts/run_agent.py,7,207
https://github.com/ArcInstitute/SRAgent,SUCCESS,1,0,/tmp/repo/SRAgent/tools/esummary.py,8,259
https://github.com/cuistobal/Blendin,PARTIAL_SUCCESS,1,1,/tmp/repo/backend/main.py,9,126
https://github.com/harshv2013/AgenticAI-LangGraph-Azure,PARTIAL_SUCCESS,1,1,/tmp/repo/main.py,5,159
https://github.com/omkar-ukirde/RedStrike.AI,PARTIAL_SUCCESS,1,1,/tmp/repo/app/agents/orchestrator.py,10,267
https://github.com/JoshPola96/ai-assistant-hub-langgraph,PARTIAL_SUCCESS,1,1,/tmp/repo/tools/translation_tools.py,5,190
https://github.com/brisacoder/agent_interop,PARTIAL_SUCCESS,1,1,/tmp/repo/client/llama_rg.py,7,161
https://github.com/Kavirubc/REALM-Bench-PLUS,SUCCESS,1,0,/tmp/repo/evaluation/compensation_comparison_test.py,4,180
https://github.com/anice-pony-horse/Swe-Agents,PARTIAL_SUCCESS,1,1,/tmp/repo/agent/tools/codemap.py,11,127
https://github.com/Emarhnuel/Property_gemini,PARTIAL_SUCCESS,1,1,/tmp/repo/src/real_ai_agents/main.py,27,1069
https://github.com/tomaspfd/data_analysis_assistant,SUCCESS,1,0,/tmp/repo/NOVA/streamlit/CSVBot.py,11,414
https://github.com/pandurangpatil/agentic-workflow,PARTIAL_SUCCESS,1,1,/tmp/repo/src/examples/05_capstone_assessment/main.py,11,486
https://github.com/lennonkc/langgraph_ai_db,SUCCESS,1,0,/tmp/repo/monitoring/langsmith_integration.py,12,671
https://github.com/neul-labs/fast-langgraph,SUCCESS,1,0,/tmp/repo/test_integration.py,9,1180
https://github.com/hereandnowai/master-langgraph-workflows-in-python-20-real-world-agent-projects-by-hereandnow-ai,PARTIAL_SUCCESS,1,1,/tmp/repo/project-22-blog-writing-and-publishing-agent/app.py,30,1515
https://github.com/CURENT/pv-curve-llm,SUCCESS,1,0,/tmp/repo/main.py,4,708
https://github.com/MattGLut/Chunky_Jarvis,PARTIAL_SUCCESS,1,1,/tmp/repo/base_script.py,5,349
https://github.com/teddy960370/Webvoyager-with-LangGraph,PARTIAL_SUCCESS,1,1,/tmp/repo/AutoManual/autoManual.py,8,89
https://github.com/kevinten-ai/ai-agent-langgraph,SUCCESS,1,0,/tmp/repo/examples/basic_agent/simple_chatbot.py,7,165
https://github.com/arunkonda-ai/bmad-auto,SUCCESS,1,0,/tmp/repo/database/populate_test_data.py,4,134
https://github.com/saravmani/langgraphtryv1,PARTIAL_SUCCESS,1,1,/tmp/repo/POC_ClaudDesktop.py,10,805
https://github.com/sakthi-v/risk-assessment-system,SUCCESS,1,0,/tmp/repo/phase2_risk_resolver/agents/agent_4_decision.py,4,144
https://github.com/feiyu1104/MathPal_houren,PARTIAL_SUCCESS,1,1,/tmp/repo/graph.py,5,67
https://github.com/garethhallberg/crewaiwithmeandclaude,PARTIAL_SUCCESS,1,1,/tmp/repo/002_planning_stage_2.py,43,297
https://github.com/thanhauco/ai-agent-playbook,PARTIAL_SUCCESS,1,1,/tmp/repo/autogen/group_chat.py,5,406
https://github.com/KernelAcademy-AICamp/ai-camp-4nd-llm-agent-service-project-4th_content_1team,TIER2_SUCCESS,2,0,/tmp/repo/BE/src/topic_rec/graph.py,1,600
https://github.com/truera/trulens,TIER2_SUCCESS,2,0,/tmp/repo/examples/experimental/end2end_apps/streamlit_app/app.py,1,629
https://github.com/cwijayasundara/multi_agentic_patterns_langchain,PARTIAL_SUCCESS,1,1,/tmp/repo/examples/deep_agents_research_assistant.py,11,306
https://github.com/liangdabiao/investment_Agent_langgraph_crewai,PARTIAL_SUCCESS,1,2,/tmp/repo/crewai_system/src/main.py,12,640
https://github.com/ThomasWimprine/LangChangeWorkflows,SUCCESS,1,0,/tmp/repo/workflows/lang_graph_workflow.py,11,421
https://github.com/ken-hori-2/langgraph-agentic-system-hub,PARTIAL_SUCCESS,1,1,/tmp/repo/src/uv-agent-api/uv_api_agent.py,5,185
https://github.com/Olga-Zydziak/Hegemon,PARTIAL_SUCCESS,1,1,/tmp/repo/main.py,8,446
https://github.com/alokhcst/jdresumewritercrewai,SUCCESS,1,0,/tmp/repo/src/jdresumewritercrewai/main.py,9,318
https://github.com/ishaanparikh14/Multi-Agent-AI-KYC-System,PARTIAL_SUCCESS,1,1,/tmp/repo/test_web.py,6,158
https://github.com/nwalker85/agentfoundry,SUCCESS,1,0,/tmp/repo/scripts/setup/create_frontend.py,6,496
https://github.com/abhihyder/langgraph-multi-agent-system,SUCCESS,1,0,/tmp/repo/scripts/test_llm_config.py,6,671
https://github.com/parameterlab/MASEval,PARTIAL_SUCCESS,1,1,/tmp/repo/examples/five_a_day_benchmark/five_a_day_benchmark.py,18,459
https://github.com/rozy0311/viralops-engine,SUCCESS,1,0,/tmp/repo/graph.py,21,469
https://github.com/tdiprima/langchain-lab,SUCCESS,1,0,/tmp/repo/LangGraph/calculator.py,14,160
https://github.com/Appsmithery/code-chef,PARTIAL_SUCCESS,1,1,/tmp/repo/shared/lib/validate_config.py,6,312
https://github.com/RACPSC2025/Professional-AI-Agent-Developer-Course-v1.0,PARTIAL_SUCCESS,1,1,/tmp/repo/module8/06_mcp_deep_research.py,14,811
https://github.com/ghostfrog-ltd/langgraph-ebay,SUCCESS,1,0,/tmp/repo/pipelines/listing/comps/graph.py,4,142
https://github.com/Lanerra/saga,SUCCESS,1,0,/tmp/repo/core/langgraph/state.py,8,341
https://github.com/SarbariRoy/agentic-ai,PARTIAL_SUCCESS,1,1,/tmp/repo/retail_pricing_bot/iteration_1.py,5,652
https://github.com/souvikmajumder26/Multi-Agent-Medical-Assistant,SUCCESS,1,0,/tmp/repo/agents/web_search_processor_agent/tavily_search.py,14,759
https://github.com/spchung/skincare_gpt,PARTIAL_SUCCESS,1,1,/tmp/repo/dataV2/1_sql/migrate_data.py,10,328
https://github.com/haoxinC111/langChain-langGraph-learning,SUCCESS,1,0,/tmp/repo/02-langchain-core/02_prompts.py,4,138
https://github.com/2003HARSH/Agenix,SUCCESS,1,0,/tmp/repo/agents/enhancer.py,10,165
https://github.com/yashvini-chirri/EvalMate-AI-Evaluation,SUCCESS,1,0,/tmp/repo/database/init_db.py,9,203
https://github.com/droliasakshi12/LANGGRAPH-STUDYMATERIAL-AI-GENERATED,PARTIAL_SUCCESS,1,1,/tmp/repo/pages/seo_keywords.py,5,144
https://github.com/JohnnysGithubAccount/Smart-Home-Virtual-Assistant,TIER2_SUCCESS,2,0,/tmp/repo/Home Assistant/components/longterm_memory.py,1,427
https://github.com/Camusama/langgraph-demo,PARTIAL_SUCCESS,1,1,/tmp/repo/langgraph/practice/case01_basic_chat.py,8,185
https://github.com/rodg-drmz/drmz_agents,SUCCESS,1,0,/tmp/repo/src/drmz/main.py,11,484
https://github.com/nani8732/Agent_orchaestration_framework_with_LangChain,SUCCESS,1,0,/tmp/repo/app.py,4,195
https://github.com/anpise/ResearchAssistant,PARTIAL_SUCCESS,1,1,/tmp/repo/app.py,11,262
https://github.com/BrandPeng/Langchain1.0-Langgraph1.0-Learning,PARTIAL_SUCCESS,1,1,/tmp/repo/phase1_fundamentals/03_messages/test.py,5,689
https://github.com/Sonlux/K8S-Anomaly-Detection-and-Remediation,PARTIAL_SUCCESS,1,1,/tmp/repo/k8s/test_nvidia_key.py,12,405
https://github.com/Ismaeelrx/health-economic-modeling-hub,PARTIAL_SUCCESS,1,1,/tmp/repo/ai/graph.py,5,57
https://github.com/Kaushik-Shahare/LangGraph_Basics,TIER2_SUCCESS,2,0,/tmp/repo/8_RAG_agent/2_classification_driven_agent.py,1,494
https://github.com/xyadam/retail-company-langgraph,PARTIAL_SUCCESS,1,1,/tmp/repo/src/main.py,9,309
https://github.com/aisemanticexpert/crewAI-rajesh,PARTIAL_SUCCESS,1,1,/tmp/repo/src/crewai/cli/cli.py,10,375
https://github.com/ishween/personalized-trip-planning-crewai,PARTIAL_SUCCESS,1,1,/tmp/repo/mainfile.py,5,169
https://github.com/amoghd24/crewai,PARTIAL_SUCCESS,1,1,/tmp/repo/customer_outreach/main.py,9,352
https://github.com/somil-18/LangGraph,PARTIAL_SUCCESS,1,1,/tmp/repo/2_parallel_workflows/1_simple_cricket_workflow.py,5,60
https://github.com/suryanshp1/agenticai-langgraph-chatbot,PARTIAL_SUCCESS,1,1,/tmp/repo/app.py,5,174
https://github.com/agentuity/agent-hedgefund,SUCCESS,1,0,/tmp/repo/main.py,7,193
https://github.com/aether-raid/AERO,PARTIAL_SUCCESS,1,1,/tmp/repo/test_files/test_experiment_designer.py,12,904
https://github.com/akshargrover/calmbot_langgraph,SUCCESS,1,0,/tmp/repo/tools/emotion_detector.py,6,814
https://github.com/ourahma/Academic_research_Agent,SUCCESS,1,0,/tmp/repo/src/services/task_processing.py,11,177
https://github.com/kryvokhyzha/langgraph-agent-toolkit,PARTIAL_SUCCESS,1,1,/tmp/repo/scripts/python/099-t.py,12,541
https://github.com/sin09135/LangGraph-Fashion-Recommendation-ChatBot,SUCCESS,1,0,/tmp/repo/utils/extractors.py,4,582
https://github.com/Ismail-2001/Code-Review-and-Debugging-Agent,SUCCESS,1,0,/tmp/repo/main.py,7,106
https://github.com/marcosace/gpt-researcher-1,PARTIAL_SUCCESS,1,,,0,0
https://github.com/sarinjet1008/agentic-supplychain-system,SUCCESS,1,0,/tmp/repo/protocols/a2a/router.py,4,64
https://github.com/abdullah1904/LangGraph-Practice,SUCCESS,1,0,/tmp/repo/7-UI_Chatbot/Frontend.py,4,155
https://github.com/indra-code/Travel-Planning-Agent,PARTIAL_SUCCESS,1,1,/tmp/repo/main.py,5,150
https://github.com/Ivan001223/AgFrame,SUCCESS,1,0,/tmp/repo/app/agents/node_factory.py,10,2200
https://github.com/trentleslie/agent-workshop,PARTIAL_SUCCESS,1,1,/tmp/repo/examples/simple_validator/validator.py,12,287
https://github.com/khulnasoft/awesome-llm-ai-agents,PARTIAL_SUCCESS,1,1,/tmp/repo/src/agents/rag/rag_database_routing/rag_database_routing.py,15,1036
https://github.com/rk-vashista/pitch,PARTIAL_SUCCESS,1,1,/tmp/repo/monitor.py,9,340
https://github.com/naveenvasou/agentic-sales-pipeline,SUCCESS,1,0,/tmp/repo/pipeline/tests_files/test_workflow.py,7,344
https://github.com/bansal1600/Advanced_RAG_With_LangGraph,PARTIAL_SUCCESS,1,1,/tmp/repo/Types_of_RAG_implementation_using_LangGraph/self-reflection-RAG/edges.py,7,137
https://github.com/nitishkthakur/Langchain,SUCCESS,1,0,/tmp/repo/long_running_coding_agents/gemini-agent.py,12,394
https://github.com/Himanshu0518/Agentic-AI-LangGraph,PARTIAL_SUCCESS,1,1,/tmp/repo/05_react_agent/react_graph.py,8,149
https://github.com/fatima-204/crewai-agent-experiments,TIER2_SUCCESS,2,0,/tmp/repo/financial_researcher/src/financial_researcher/main.py,1,243
https://github.com/FarahBaraket-03/CrewAi_Exemples,SUCCESS,1,0,/tmp/repo/main.py,7,182
https://github.com/xlisp/learn-langgraph,TIER2_SUCCESS,2,0,/tmp/repo/generate_shell_and_eval.py,1,359
https://github.com/zsmdad/langchain_langgraph_examples,SUCCESS,1,0,/tmp/repo/src/_langgraph/example002/app.py,4,150
https://github.com/Forreca05/AutoDocumentationWithCrewAI,PARTIAL_SUCCESS,1,1,/tmp/repo/main.py,7,224
https://github.com/Siddhi-Pal/Agentic-Travel-Assistant,SUCCESS,1,0,/tmp/repo/app/agents/tools/llm_client.py,6,114
https://github.com/bantee-sharma/AI-Agent-Tools-in-LangChain,PARTIAL_SUCCESS,1,1,/tmp/repo/weather.py,8,94
https://github.com/zhongyu09/openchatbi,SUCCESS,1,0,/tmp/repo/evals/runledger/tools.py,13,214
https://github.com/spyker77/agentic-rag,TIER2_SUCCESS,2,0,/tmp/repo/src/resume_agent/main.py,1,378
https://github.com/hyo91/langchain_agent,PARTIAL_SUCCESS,1,1,/tmp/repo/similarity/simi_03.py,13,1033
https://github.com/stride-research/flowgentic,TIER2_SUCCESS,2,0,/tmp/repo/examples/academy-integration/01-actor-client/run.py,1,416
https://github.com/debsouryadatta/youtube_langgraph_agent,TIER2_SUCCESS,2,0,/tmp/repo/agents/agent5/main.py,1,280
https://github.com/lim6112j/langgraph_with_fastapi,PARTIAL_SUCCESS,1,1,/tmp/repo/agent_local_model.py,11,243
https://github.com/rg-brain-labs/instituto-crewai,PARTIAL_SUCCESS,1,1,/tmp/repo/instituto_crewai/equipes/tradutora_artigo/executa.py,12,1244
https://github.com/jonkmatsumo/text2sql,TIER2_SUCCESS,2,0,/tmp/repo/src/mcp_server/main.py,1,686
https://github.com/sserrano44/CryptoAgents,SUCCESS,1,0,/tmp/repo/cryptoagents/agents/crypto_stubs.py,12,412
https://github.com/yashsham/StratgicAI-Autonomous-MA-Analyst-Platform-with-CrewAI,PARTIAL_SUCCESS,1,1,/tmp/repo/src/strategicai/main.py,11,504
https://github.com/jhonne/curso-ai-multiagentes,PARTIAL_SUCCESS,1,1,/tmp/repo/aula6/chatbot_simples.py,11,263
https://github.com/Amruth22/Multi-Agent-Code-Review-Pipeline-LangGraph-Refactor,PARTIAL_SUCCESS,1,1,/tmp/repo/main.py,10,317
https://github.com/vinu0404/Gitspeak-langgraph,PARTIAL_SUCCESS,1,1,/tmp/repo/app.py,11,197
https://github.com/liangdabiao/langgraph_multi-agent-rag-customer-support,TIER2_SUCCESS,2,0,/tmp/repo/customer_support_chat/app/main.py,1,580
https://github.com/azhermurad/Agentic_AI_With_LangGraph_And_LangChain,SUCCESS,1,0,/tmp/repo/langchain/fewshortprompt.py,8,844
https://github.com/splx-ai/agentic-radar,PARTIAL_SUCCESS,1,1,/tmp/repo/examples/crewai/mcp_2/mcp_2.py,8,229
https://github.com/madeinoz67/bank-statement-separator,PARTIAL_SUCCESS,1,1,/tmp/repo/scripts/debug_pdf_text.py,7,243
https://github.com/dileepkanumuri/FinSight-AI-Agent,PARTIAL_SUCCESS,1,1,/tmp/repo/finance_agent.py,5,273
https://github.com/cmatiass/LangGraph-Marketing-Agent,PARTIAL_SUCCESS,1,1,/tmp/repo/main.py,6,83
https://github.com/maceip/agent-code-execution-demos,PARTIAL_SUCCESS,1,1,/tmp/repo/crewai_code_agent.py,5,71
https://github.com/raga-ai-hub/RagaAI-Catalyst,TIER2_SUCCESS,2,0,/tmp/repo/examples/langgraph/personal_research_assistant/research_assistant.py,1,933
https://github.com/ZhuJD-China/RainbowGPT,PARTIAL_SUCCESS,1,1,/tmp/repo/examples/chroma_demo/Chroma_db_option.py,25,3855
https://github.com/yash-goyal-angelone/agentic-ai-pr-unit-test-generator,PARTIAL_SUCCESS,1,1,/tmp/repo/src/agents/graph.py,9,408
https://github.com/Alicelibinguo5/doj-legal-researcher-agent,SUCCESS,1,0,/tmp/repo/main.py,11,314
https://github.com/himanshuit007/CrewAiDemos,SUCCESS,1,0,/tmp/repo/src/crewai_p1/main.py,9,187
https://github.com/langtalks/swe-agent,PARTIAL_SUCCESS,1,1,/tmp/repo/agent/tools/codemap.py,11,149
https://github.com/Taha-Umar/caregiver-support-chatbot,PARTIAL_SUCCESS,1,1,/tmp/repo/langgraph_service.py,5,109
https://github.com/samuelfstevenson/FractalAI,PARTIAL_SUCCESS,1,1,/tmp/repo/fractal_agent/workflows/research_workflow.py,5,619
https://github.com/scalekit-inc/python-connect-demos,PARTIAL_SUCCESS,1,1,/tmp/repo/langchain/main.py,8,113
https://github.com/josemendozaorg/homelab-reasoning-service,PARTIAL_SUCCESS,1,1,/tmp/repo/verification/verify_settings.py,5,117
https://github.com/abh2050/langgraph_data_analytics_agents,SUCCESS,1,0,/tmp/repo/test_memory.py,14,230
https://github.com/yashsarvaiya1/langgraph-flow,PARTIAL_SUCCESS,1,1,/tmp/repo/loop-node-exc/agent.py,5,127
https://github.com/Treonix-in/email-automation-ai,PARTIAL_SUCCESS,1,1,/tmp/repo/src/nodes.py,5,84
https://github.com/BittnerPierre/AI-Agent-Casebook,TIER2_SUCCESS,2,0,/tmp/repo/experiments/rag/usage_example.py,1,987
https://github.com/SAP/leanix-self-built-software-agent,PARTIAL_SUCCESS,1,1,/tmp/repo/src/ai_provider/ai_provider.py,9,162
https://github.com/uptonking/langchain-langgraph-play-v0_x,PARTIAL_SUCCESS,1,1,/tmp/repo/langchain/chain_groq1_starter.py,11,255
https://github.com/LegendStack/Agentic-FastAPI-Template,PARTIAL_SUCCESS,1,1,/tmp/repo/scripts/debug_archive/check_db.py,14,623
https://github.com/SergioRubio01/auditai,PARTIAL_SUCCESS,1,1,/tmp/repo/flow/backend/workflowmanager.py,7,960
https://github.com/nuglifeleoji/Options-Analytics-Agent,SUCCESS,1,0,/tmp/repo/evaluation/llm_judge.py,13,197
https://github.com/robertsong2000/langgraph_example,SUCCESS,1,0,/tmp/repo/simple_example.py,4,57
https://github.com/IAI-solution/TheNZT_Open_Source,PARTIAL_SUCCESS,1,1,/tmp/repo/src/ai/chart_bot/chart_bot_utils/generate_related_qn.py,6,624
https://github.com/Nadav22799/paper_reproduction_agent,PARTIAL_SUCCESS,1,2,/tmp/repo/paper_reproduction_agent/src/cli.py,14,1900
https://github.com/jiangnanboy/Agent_System_Design_and_Practical_Applications_Based_on_LangChain_and_LangGraph,PARTIAL_SUCCESS,1,1,/tmp/repo/chapter7/langchain_example.py,5,117
https://github.com/rakeshk326/Nutripilot-agent,PARTIAL_SUCCESS,1,1,/tmp/repo/agent/runner.py,5,153
https://github.com/EpbAiD/marketpulse,SUCCESS,1,0,/tmp/repo/run_pipeline.py,7,1023
https://github.com/gillianpb/crewai,PARTIAL_SUCCESS,1,1,/tmp/repo/src/crewai/cli/cli.py,10,416
https://github.com/Desrahul200/npc-langgraph-sim,SUCCESS,1,0,/tmp/repo/main.py,16,655
https://github.com/castellanos-dev/pydev-ai,PARTIAL_SUCCESS,1,1,/tmp/repo/src/flows/common.py,5,73
https://github.com/flash131307/multi-agent-investment,PARTIAL_SUCCESS,1,1,/tmp/repo/backend/scripts/test_full_integration.py,7,220
https://github.com/denniszielke/agentic-playground,PARTIAL_SUCCESS,1,1,/tmp/repo/src/06-human-in-the-loop/report-agents.py,13,638
https://github.com/KodyKendall/LlamaBot,SUCCESS,1,0,/tmp/repo/app/agents/llamapress/clone_agent.py,14,542
https://github.com/Sreeja-Reddy-0612/multi-agent-incident-response-simulator,SUCCESS,1,0,/tmp/repo/main.py,4,91
https://github.com/RyanWangZf/BioDSA,PARTIAL_SUCCESS,1,1,/tmp/repo/biodsa/tool_wrappers/websearch/agentic.py,11,184
https://github.com/rekisama/insurance_assistant,PARTIAL_SUCCESS,1,1,/tmp/repo/nodes/router.py,10,134
https://github.com/daniellopez882/Multi-Agent-RAG-Customer-Support-System,TIER2_SUCCESS,2,0,/tmp/repo/customer_support_chat/app/main.py,1,486
https://github.com/WILLOSCAR/arxiv_paper,PARTIAL_SUCCESS,1,1,/tmp/repo/src/pipeline/run_daily.py,7,142
https://github.com/praveenbhaskarani1-creator/fusion-ai-hub,TIER2_SUCCESS,2,0,/tmp/repo/app/rag/hr_policy_rag.py,1,445
https://github.com/oyviasp/AI_agents_with_langchain,PARTIAL_SUCCESS,1,1,/tmp/repo/LangChain/LC_agent_multitool_1.py,7,212
https://github.com/VirtualPatientEngine/AIAgents4Pharma,TIER2_SUCCESS,2,0,/tmp/repo/app/frontend/streamlit_app_talk2cells.py,1,546
https://github.com/are-f/M.A.R.S-CrewAI,TIER2_SUCCESS,2,0,/tmp/repo/Agents/Sentiment_Agent/analyzer.py,1,684
https://github.com/SurajAiri/langgraph_basics,PARTIAL_SUCCESS,1,1,/tmp/repo/main.py,11,166
https://github.com/zhongminma/LangChain1.0_learning,PARTIAL_SUCCESS,1,1,/tmp/repo/src/no_6_agent/agent_handle_tools.py,12,932
https://github.com/Telescope11/Multi-Agentic-RAG,SUCCESS,1,0,/tmp/repo/app.py,10,178
https://github.com/zaizaizhao/easysql,PARTIAL_SUCCESS,1,124,/tmp/repo/examples/run_agent.py,8,1155
https://github.com/zlatanovics1/smartcrawler-agent,TIER2_SUCCESS,2,0,/tmp/repo/backend/app/task_agent.py,1,344
https://github.com/finlayjack89/Auction-Scraper,PARTIAL_SUCCESS,1,1,/tmp/repo/src/fast_auction_research___speed_optimized/main.py,11,387
https://github.com/TungNguyenNTT/mcp-platform,PARTIAL_SUCCESS,1,1,/tmp/repo/components/mcp/dropshipping_automation_langgraph/agent.py,13,319
https://github.com/SayamAlt/Adaptive-Personalized-Learning-System-using-LangGraph,PARTIAL_SUCCESS,1,1,/tmp/repo/app.py,7,209
https://github.com/yuvraj2424/CrewAI,PARTIAL_SUCCESS,1,1,/tmp/repo/project4/app.py,5,150
https://github.com/sanket1105/LangGraph,PARTIAL_SUCCESS,1,1,/tmp/repo/Agents/Drafter.py,9,189
https://github.com/georgenavarro1802/langgraph-learning,SUCCESS,1,0,/tmp/repo/conditional_graph.py,4,100
https://github.com/ashhadahsan/gamemind-api,PARTIAL_SUCCESS,1,1,/tmp/repo/database/migrations/003_add_langgraph_tables.py,8,170
https://github.com/Raihan2511/My_Agentic_Ai,TIER2_SUCCESS,2,0,/tmp/repo/kurt_multi_agent.py,1,1294
https://github.com/MuleHakim/CrewAI-Tutorial,PARTIAL_SUCCESS,1,1,/tmp/repo/crew_yaml.py,8,106
https://github.com/DewduSendanayake/Seasonal-Travel-Recommender,SUCCESS,1,0,/tmp/repo/server/agents/decision_agent/decision_agent.py,8,278
